AlarmClock
condusive	0	1	1.151E-5	6.8749E-5
rugged	1	0	3.453E-5	2.2916E-5
reality	0	5	1.151E-5	2.5208E-4
spirit	1	0	3.453E-5	2.2916E-5
icfc	1	0	3.453E-5	2.2916E-5
bug	1	0	3.453E-5	2.2916E-5
surface	4	1	1.0359E-4	6.8749E-5
dresser	4	0	1.0359E-4	2.2916E-5
security	2	0	5.755E-5	2.2916E-5
ahead	2	4	5.755E-5	2.06247E-4
expiration	0	1	1.151E-5	6.8749E-5
dive	1	0	3.453E-5	2.2916E-5
compound	0	1	1.151E-5	6.8749E-5
lil	1	0	3.453E-5	2.2916E-5
then	57	56	0.00132365	0.002589546
upcoming	1	1	3.453E-5	6.8749E-5
epilepsy	0	1	1.151E-5	6.8749E-5
boat	1	0	3.453E-5	2.2916E-5
late	11	13	2.6473E-4	6.18741E-4
hormonally	1	0	3.453E-5	2.2916E-5
weekday	2	0	5.755E-5	2.2916E-5
truly	4	0	1.0359E-4	2.2916E-5
reputable	1	1	3.453E-5	6.8749E-5
mouth	1	0	3.453E-5	2.2916E-5
brother	3	0	8.057E-5	2.2916E-5
deeper	1	0	3.453E-5	2.2916E-5
bare	1	0	3.453E-5	2.2916E-5
totally	6	6	1.4963E-4	2.97912E-4
storm	9	1	2.1869E-4	6.8749E-5
insistant	1	0	3.453E-5	2.2916E-5
meaning	0	1	1.151E-5	6.8749E-5
kinda	3	1	8.057E-5	6.8749E-5
depress	3	0	8.057E-5	2.2916E-5
subject	1	0	3.453E-5	2.2916E-5
kindergarten	2	0	5.755E-5	2.2916E-5
card	7	1	1.7265E-4	6.8749E-5
tryingto	1	0	3.453E-5	2.2916E-5
nyah	0	2	1.151E-5	1.14582E-4
close	18	5	4.2587E-4	2.5208E-4
full	6	7	1.4963E-4	3.43745E-4
unreadable	0	3	1.151E-5	1.60414E-4
classy	2	0	5.755E-5	2.2916E-5
basis	0	3	1.151E-5	1.60414E-4
catchy	0	1	1.151E-5	6.8749E-5
looking	1	1	3.453E-5	6.8749E-5
closely	1	1	3.453E-5	6.8749E-5
dark	71	31	0.001645929	0.001443729
another	66	29	0.00153083	0.001352064
tire	4	0	1.0359E-4	2.2916E-5
france	1	0	3.453E-5	2.2916E-5
everyday	6	2	1.4963E-4	1.14582E-4
paris	1	0	3.453E-5	2.2916E-5
subdue	1	0	3.453E-5	2.2916E-5
grapefruit	1	0	3.453E-5	2.2916E-5
attic	1	0	3.453E-5	2.2916E-5
out	146	76	0.003372429	0.003506199
okay	5	4	1.2661E-4	2.06247E-4
take	71	22	0.001645929	0.001031235
cool	30	7	7.0211E-4	3.43745E-4
distract	1	2	3.453E-5	1.14582E-4
way	40	44	9.3231E-4	0.002039554
ghost	1	0	3.453E-5	2.2916E-5
grin	2	0	5.755E-5	2.2916E-5
boooooo	0	1	1.151E-5	6.8749E-5
incapable	1	0	3.453E-5	2.2916E-5
attraction	1	0	3.453E-5	2.2916E-5
logical	4	0	1.0359E-4	2.2916E-5
working	0	1	1.151E-5	6.8749E-5
jack	0	8	1.151E-5	3.89578E-4
over	63	29	0.00146177	0.001352064
receieve	0	2	1.151E-5	1.14582E-4
range	8	2	1.9567E-4	1.14582E-4
deaf	1	1	3.453E-5	6.8749E-5
discernable	0	1	1.151E-5	6.8749E-5
slowly	4	4	1.0359E-4	2.06247E-4
treat	2	0	5.755E-5	2.2916E-5
system	7	1	1.7265E-4	6.8749E-5
consuming	1	0	3.453E-5	2.2916E-5
september	1	0	3.453E-5	2.2916E-5
move	16	8	3.7983E-4	3.89578E-4
biggest	0	4	1.151E-5	2.06247E-4
wonderful	15	1	3.5681E-4	6.8749E-5
suddenly	1	1	3.453E-5	6.8749E-5
fussy	2	0	5.755E-5	2.2916E-5
sincere	1	0	3.453E-5	2.2916E-5
hmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmm	0	1	1.151E-5	6.8749E-5
accuracy	1	2	3.453E-5	1.14582E-4
acceptable	0	2	1.151E-5	1.14582E-4
chalk	0	1	1.151E-5	6.8749E-5
treasure	2	0	5.755E-5	2.2916E-5
reproduction	2	0	5.755E-5	2.2916E-5
rim	1	0	3.453E-5	2.2916E-5
wanna	0	1	1.151E-5	6.8749E-5
bum	0	2	1.151E-5	1.14582E-4
freeze	1	2	3.453E-5	1.14582E-4
noaa	3	0	8.057E-5	2.2916E-5
remote	0	1	1.151E-5	6.8749E-5
boom	15	0	3.5681E-4	2.2916E-5
scanning	1	1	3.453E-5	6.8749E-5
adjustible	0	1	1.151E-5	6.8749E-5
cope	1	0	3.453E-5	2.2916E-5
flight	5	0	1.2661E-4	2.2916E-5
fold	24	2	5.6399E-4	1.14582E-4
decoration	1	0	3.453E-5	2.2916E-5
pool	1	0	3.453E-5	2.2916E-5
silencing	1	0	3.453E-5	2.2916E-5
disappointing	4	6	1.0359E-4	2.97912E-4
normally	1	0	3.453E-5	2.2916E-5
yours	1	0	3.453E-5	2.2916E-5
line	4	5	1.0359E-4	2.5208E-4
challange	1	0	3.453E-5	2.2916E-5
etc	25	7	5.8701E-4	3.43745E-4
recommendation	1	1	3.453E-5	6.8749E-5
moon	2	1	5.755E-5	6.8749E-5
intelligence	0	1	1.151E-5	6.8749E-5
buffer	1	0	3.453E-5	2.2916E-5
central	0	1	1.151E-5	6.8749E-5
history	1	0	3.453E-5	2.2916E-5
with	392	149	0.009035347	0.006851983
especially	25	4	5.8701E-4	2.06247E-4
currently	5	1	1.2661E-4	6.8749E-5
scientific	3	0	8.057E-5	2.2916E-5
sustain	0	1	1.151E-5	6.8749E-5
capture	1	0	3.453E-5	2.2916E-5
singapore	1	0	3.453E-5	2.2916E-5
memory	3	3	8.057E-5	1.60414E-4
yes	15	5	3.5681E-4	2.5208E-4
concentration	0	1	1.151E-5	6.8749E-5
adjusting	1	0	3.453E-5	2.2916E-5
wow	2	0	5.755E-5	2.2916E-5
letter	1	1	3.453E-5	6.8749E-5
font	3	0	8.057E-5	2.2916E-5
worsten	0	1	1.151E-5	6.8749E-5
away	21	13	4.9493E-4	6.18741E-4
handsome	1	0	3.453E-5	2.2916E-5
rrb	335	131	0.007723208	0.006026995
raucous	1	0	3.453E-5	2.2916E-5
colored	1	0	3.453E-5	2.2916E-5
donna	1	0	3.453E-5	2.2916E-5
drift	2	3	5.755E-5	1.60414E-4
decade	2	0	5.755E-5	2.2916E-5
doubt	4	1	1.0359E-4	6.8749E-5
personally	6	0	1.4963E-4	2.2916E-5
complete	2	2	5.755E-5	1.14582E-4
adoring	1	0	3.453E-5	2.2916E-5
tiny	11	4	2.6473E-4	2.06247E-4
staff	1	0	3.453E-5	2.2916E-5
head	22	5	5.1795E-4	2.5208E-4
dryer	1	0	3.453E-5	2.2916E-5
explanatory	1	0	3.453E-5	2.2916E-5
alanog	0	1	1.151E-5	6.8749E-5
neon	2	0	5.755E-5	2.2916E-5
shock	2	2	5.755E-5	1.14582E-4
rough	1	1	3.453E-5	6.8749E-5
flashy	1	0	3.453E-5	2.2916E-5
blow	2	3	5.755E-5	1.60414E-4
agent	1	0	3.453E-5	2.2916E-5
stick	9	6	2.1869E-4	2.97912E-4
read	121	42	0.002796929	0.001947888
material	2	2	5.755E-5	1.14582E-4
two	77	36	0.001784049	0.001672892
spin	0	1	1.151E-5	6.8749E-5
wasnt	0	1	1.151E-5	6.8749E-5
vary	4	1	1.0359E-4	6.8749E-5
oder	1	0	3.453E-5	2.2916E-5
camper	3	1	8.057E-5	6.8749E-5
loudness	1	2	3.453E-5	1.14582E-4
nobody	1	0	3.453E-5	2.2916E-5
sighted	0	1	1.151E-5	6.8749E-5
indefinitely	2	0	5.755E-5	2.2916E-5
specialist	1	0	3.453E-5	2.2916E-5
everything	23	9	5.4097E-4	4.3541E-4
ago	24	14	5.6399E-4	6.64574E-4
relevant	1	0	3.453E-5	2.2916E-5
commercially	1	0	3.453E-5	2.2916E-5
awful	0	4	1.151E-5	2.06247E-4
rub	1	1	3.453E-5	6.8749E-5
proof	3	0	8.057E-5	2.2916E-5
rotate	4	4	1.0359E-4	2.06247E-4
spebd	0	1	1.151E-5	6.8749E-5
five	11	4	2.6473E-4	2.06247E-4
contain	1	0	3.453E-5	2.2916E-5
annoy	10	6	2.4171E-4	2.97912E-4
marvelous	1	0	3.453E-5	2.2916E-5
court	1	0	3.453E-5	2.2916E-5
see	144	70	0.003326389	0.003231203
inadvertently	5	1	1.2661E-4	6.8749E-5
wait	9	6	2.1869E-4	2.97912E-4
arrive	15	11	3.5681E-4	5.27076E-4
glad	13	1	3.1077E-4	6.8749E-5
moment	2	1	5.755E-5	6.8749E-5
grouping	1	0	3.453E-5	2.2916E-5
bubblegum	0	1	1.151E-5	6.8749E-5
shame	2	1	5.755E-5	6.8749E-5
description	2	10	5.755E-5	4.81243E-4
tap	6	4	1.4963E-4	2.06247E-4
dorky	1	0	3.453E-5	2.2916E-5
winmo	1	0	3.453E-5	2.2916E-5
drunken	1	0	3.453E-5	2.2916E-5
slider	5	0	1.2661E-4	2.2916E-5
fanatic	2	0	5.755E-5	2.2916E-5
exact	9	2	2.1869E-4	1.14582E-4
relatively	3	4	8.057E-5	2.06247E-4
subtle	2	0	5.755E-5	2.2916E-5
star	64	18	0.00148479	8.47904E-4
wtf	0	1	1.151E-5	6.8749E-5
vision	5	0	1.2661E-4	2.2916E-5
rest	6	5	1.4963E-4	2.5208E-4
exist	2	0	5.755E-5	2.2916E-5
racing	2	0	5.755E-5	2.2916E-5
capability	1	0	3.453E-5	2.2916E-5
returns	0	1	1.151E-5	6.8749E-5
clunk	2	0	5.755E-5	2.2916E-5
starwars	1	0	3.453E-5	2.2916E-5
packaging	3	4	8.057E-5	2.06247E-4
recommend	69	16	0.00159989	7.56239E-4
inspire	2	0	5.755E-5	2.2916E-5
cpsc	0	1	1.151E-5	6.8749E-5
comfort	1	0	3.453E-5	2.2916E-5
size	47	9	0.00109345	4.3541E-4
unsympathetic	0	1	1.151E-5	6.8749E-5
playing	0	1	1.151E-5	6.8749E-5
jarring	4	1	1.0359E-4	6.8749E-5
road	1	3	3.453E-5	1.60414E-4
toggle	1	0	3.453E-5	2.2916E-5
wal	1	1	3.453E-5	6.8749E-5
spent	1	0	3.453E-5	2.2916E-5
uncle	2	0	5.755E-5	2.2916E-5
ego	0	1	1.151E-5	6.8749E-5
decrease	1	0	3.453E-5	2.2916E-5
reason	17	6	4.0285E-4	2.97912E-4
whir	0	1	1.151E-5	6.8749E-5
tight	1	2	3.453E-5	1.14582E-4
large	67	12	0.00155385	5.72908E-4
interesting	1	3	3.453E-5	1.60414E-4
course	8	2	1.9567E-4	1.14582E-4
multipurpose	0	1	1.151E-5	6.8749E-5
idiot	2	0	5.755E-5	2.2916E-5
quarter	0	1	1.151E-5	6.8749E-5
reside	2	0	5.755E-5	2.2916E-5
dimenished	1	0	3.453E-5	2.2916E-5
power	75	21	0.001738009	9.85402E-4
order	46	24	0.00107043	0.0011229
ours	2	0	5.755E-5	2.2916E-5
forward	11	2	2.6473E-4	1.14582E-4
beeping	5	2	1.2661E-4	1.14582E-4
erratically	1	0	3.453E-5	2.2916E-5
navy	1	0	3.453E-5	2.2916E-5
distance	13	4	3.1077E-4	2.06247E-4
ashamed	1	1	3.453E-5	6.8749E-5
days	1	0	3.453E-5	2.2916E-5
sounder	1	0	3.453E-5	2.2916E-5
retain	2	1	5.755E-5	6.8749E-5
blend	1	1	3.453E-5	6.8749E-5
inoperable	1	0	3.453E-5	2.2916E-5
fireplace	1	0	3.453E-5	2.2916E-5
wear	9	3	2.1869E-4	1.60414E-4
bip	3	0	8.057E-5	2.2916E-5
outline	0	1	1.151E-5	6.8749E-5
life	9	4	2.1869E-4	2.06247E-4
receptacle	1	0	3.453E-5	2.2916E-5
misleading	4	2	1.0359E-4	1.14582E-4
accurately	4	0	1.0359E-4	2.2916E-5
willie	1	0	3.453E-5	2.2916E-5
advice	0	1	1.151E-5	6.8749E-5
package	7	3	1.7265E-4	1.60414E-4
attach	1	2	3.453E-5	1.14582E-4
converter	1	1	3.453E-5	6.8749E-5
softest	0	1	1.151E-5	6.8749E-5
chrome	0	1	1.151E-5	6.8749E-5
how	51	25	0.00118553	0.001168733
sleep	116	37	0.002681829	0.001718725
encourage	1	0	3.453E-5	2.2916E-5
purse	2	0	5.755E-5	2.2916E-5
england	1	0	3.453E-5	2.2916E-5
primary	4	0	1.0359E-4	2.2916E-5
contrary	2	0	5.755E-5	2.2916E-5
easy	241	23	0.005559328	0.001077068
operation	5	1	1.2661E-4	6.8749E-5
surpass	1	0	3.453E-5	2.2916E-5
avail	0	2	1.151E-5	1.14582E-4
shade	2	0	5.755E-5	2.2916E-5
tough	4	1	1.0359E-4	6.8749E-5
flimsy	6	6	1.4963E-4	2.97912E-4
rapidly	0	1	1.151E-5	6.8749E-5
indication	1	1	3.453E-5	6.8749E-5
teenager	2	0	5.755E-5	2.2916E-5
legos	2	0	5.755E-5	2.2916E-5
translucent	1	0	3.453E-5	2.2916E-5
easier	20	1	4.7191E-4	6.8749E-5
seep	0	1	1.151E-5	6.8749E-5
quicker	1	0	3.453E-5	2.2916E-5
accross	0	1	1.151E-5	6.8749E-5
mediocre	1	0	3.453E-5	2.2916E-5
weeny	0	1	1.151E-5	6.8749E-5
pocketbook	1	0	3.453E-5	2.2916E-5
industrial	2	0	5.755E-5	2.2916E-5
clear	24	8	5.6399E-4	3.89578E-4
ineffective	0	1	1.151E-5	6.8749E-5
functional	9	2	2.1869E-4	1.14582E-4
contact	4	5	1.0359E-4	2.5208E-4
shaker	11	1	2.6473E-4	6.8749E-5
solely	1	0	3.453E-5	2.2916E-5
tear	1	0	3.453E-5	2.2916E-5
booklet	1	0	3.453E-5	2.2916E-5
unscathed	1	0	3.453E-5	2.2916E-5
reccommend	1	0	3.453E-5	2.2916E-5
magazine	0	1	1.151E-5	6.8749E-5
minimal	2	1	5.755E-5	6.8749E-5
month	39	47	9.0929E-4	0.002177052
furniture	1	0	3.453E-5	2.2916E-5
clean	3	1	8.057E-5	6.8749E-5
highest	3	0	8.057E-5	2.2916E-5
gret	0	1	1.151E-5	6.8749E-5
bit	39	15	9.0929E-4	7.10406E-4
pivot	1	0	3.453E-5	2.2916E-5
activate	16	1	3.7983E-4	6.8749E-5
image	12	10	2.8775E-4	4.81243E-4
matress	1	0	3.453E-5	2.2916E-5
booey	2	0	5.755E-5	2.2916E-5
anybody	3	1	8.057E-5	6.8749E-5
awesome	13	3	3.1077E-4	1.60414E-4
anemic	0	1	1.151E-5	6.8749E-5
saving	3	4	8.057E-5	2.06247E-4
intuitive	7	1	1.7265E-4	6.8749E-5
there	117	54	0.002704849	0.00249788
electrician	1	0	3.453E-5	2.2916E-5
shape	6	0	1.4963E-4	2.2916E-5
ridiculously	1	0	3.453E-5	2.2916E-5
newspaper	0	1	1.151E-5	6.8749E-5
electricity	4	2	1.0359E-4	1.14582E-4
emboss	1	0	3.453E-5	2.2916E-5
hard	36	20	8.4023E-4	9.3957E-4
yuck	1	0	3.453E-5	2.2916E-5
appearence	1	0	3.453E-5	2.2916E-5
bacon	1	0	3.453E-5	2.2916E-5
heavenly	1	0	3.453E-5	2.2916E-5
nightstand	13	8	3.1077E-4	3.89578E-4
overprice	1	0	3.453E-5	2.2916E-5
layer	1	0	3.453E-5	2.2916E-5
mess	4	4	1.0359E-4	2.06247E-4
diddle	1	0	3.453E-5	2.2916E-5
sacrifice	2	0	5.755E-5	2.2916E-5
hungry	1	0	3.453E-5	2.2916E-5
happily	2	1	5.755E-5	6.8749E-5
have	946	370	0.021788423	0.016981002
glasses	1	0	3.453E-5	2.2916E-5
scream	2	1	5.755E-5	6.8749E-5
unused	0	2	1.151E-5	1.14582E-4
coffee	2	0	5.755E-5	2.2916E-5
jig	0	1	1.151E-5	6.8749E-5
light	263	161	0.006065768	0.007401975
follow	8	3	1.9567E-4	1.60414E-4
toothbrush	1	0	3.453E-5	2.2916E-5
twist	0	2	1.151E-5	1.14582E-4
dig	1	1	3.453E-5	6.8749E-5
discordant	1	0	3.453E-5	2.2916E-5
demand	2	2	5.755E-5	1.14582E-4
wothout	0	1	1.151E-5	6.8749E-5
answer	0	1	1.151E-5	6.8749E-5
force	6	2	1.4963E-4	1.14582E-4
exciting	0	1	1.151E-5	6.8749E-5
continue	1	3	3.453E-5	1.60414E-4
foresee	1	0	3.453E-5	2.2916E-5
impact	0	1	1.151E-5	6.8749E-5
roommate	2	0	5.755E-5	2.2916E-5
trouble	10	3	2.4171E-4	1.60414E-4
last	36	23	8.4023E-4	0.001077068
una	1	0	3.453E-5	2.2916E-5
sticker	0	2	1.151E-5	1.14582E-4
performance	3	2	8.057E-5	1.14582E-4
music	6	2	1.4963E-4	1.14582E-4
office	10	2	2.4171E-4	1.14582E-4
apparatus	1	0	3.453E-5	2.2916E-5
finger	2	2	5.755E-5	1.14582E-4
push	29	9	6.7909E-4	4.3541E-4
actually	28	30	6.5607E-4	0.001397896
breaking	1	0	3.453E-5	2.2916E-5
fiddle	0	1	1.151E-5	6.8749E-5
inspite	0	1	1.151E-5	6.8749E-5
cheap	23	50	5.4097E-4	0.00231455
also	127	53	0.002935049	0.002452048
scrap	2	0	5.755E-5	2.2916E-5
share	2	0	5.755E-5	2.2916E-5
advantage	2	1	5.755E-5	6.8749E-5
humm	0	1	1.151E-5	6.8749E-5
snag	1	0	3.453E-5	2.2916E-5
theirs	1	0	3.453E-5	2.2916E-5
july	0	3	1.151E-5	1.60414E-4
resete	1	1	3.453E-5	6.8749E-5
shall	1	0	3.453E-5	2.2916E-5
goof	0	1	1.151E-5	6.8749E-5
housing	3	0	8.057E-5	2.2916E-5
foot	9	3	2.1869E-4	1.60414E-4
pamphlet	1	0	3.453E-5	2.2916E-5
source	1	1	3.453E-5	6.8749E-5
could	72	53	0.001668949	0.002452048
delivery	4	2	1.0359E-4	1.14582E-4
smallest	2	0	5.755E-5	2.2916E-5
stubborn	1	0	3.453E-5	2.2916E-5
unfortunately	4	13	1.0359E-4	6.18741E-4
physical	1	0	3.453E-5	2.2916E-5
nonfunctioning	0	1	1.151E-5	6.8749E-5
speak	2	3	5.755E-5	1.60414E-4
initiate	0	1	1.151E-5	6.8749E-5
athlete	0	1	1.151E-5	6.8749E-5
theme	5	0	1.2661E-4	2.2916E-5
smeone	1	0	3.453E-5	2.2916E-5
decide	10	11	2.4171E-4	5.27076E-4
say	76	24	0.001761029	0.0011229
summer	5	1	1.2661E-4	6.8749E-5
recycle	0	1	1.151E-5	6.8749E-5
wall	15	4	3.5681E-4	2.06247E-4
oft	0	1	1.151E-5	6.8749E-5
purchasing	1	0	3.453E-5	2.2916E-5
relax	4	4	1.0359E-4	2.06247E-4
stumble	1	1	3.453E-5	6.8749E-5
default	2	0	5.755E-5	2.2916E-5
minefield	1	0	3.453E-5	2.2916E-5
extatic	1	0	3.453E-5	2.2916E-5
toilet	2	0	5.755E-5	2.2916E-5
vibrate	17	2	4.0285E-4	1.14582E-4
neck	0	1	1.151E-5	6.8749E-5
months	0	1	1.151E-5	6.8749E-5
shocking	0	1	1.151E-5	6.8749E-5
meanie	1	0	3.453E-5	2.2916E-5
alert	1	0	3.453E-5	2.2916E-5
minus	2	1	5.755E-5	6.8749E-5
compatable	1	0	3.453E-5	2.2916E-5
worthless	2	3	5.755E-5	1.60414E-4
potentially	1	0	3.453E-5	2.2916E-5
sooooooo	0	1	1.151E-5	6.8749E-5
without	52	21	0.00120855	9.85402E-4
positioned	0	1	1.151E-5	6.8749E-5
cut	9	0	2.1869E-4	2.2916E-5
stay	11	10	2.6473E-4	4.81243E-4
financially	1	0	3.453E-5	2.2916E-5
worth	16	11	3.7983E-4	5.27076E-4
lickin	1	0	3.453E-5	2.2916E-5
evening	4	1	1.0359E-4	6.8749E-5
dave	0	1	1.151E-5	6.8749E-5
overall	23	13	5.4097E-4	6.18741E-4
canada	1	0	3.453E-5	2.2916E-5
isnt	0	1	1.151E-5	6.8749E-5
past	16	6	3.7983E-4	2.97912E-4
baba	2	0	5.755E-5	2.2916E-5
demo	3	0	8.057E-5	2.2916E-5
cake	1	0	3.453E-5	2.2916E-5
artistic	1	0	3.453E-5	2.2916E-5
however	50	23	0.00116251	0.001077068
consistently	2	1	5.755E-5	6.8749E-5
seven	2	2	5.755E-5	1.14582E-4
brick	1	0	3.453E-5	2.2916E-5
orientation	1	0	3.453E-5	2.2916E-5
live	20	9	4.7191E-4	4.3541E-4
ching	0	1	1.151E-5	6.8749E-5
illumination	2	1	5.755E-5	6.8749E-5
daze	1	0	3.453E-5	2.2916E-5
gadjet	1	0	3.453E-5	2.2916E-5
stand	36	8	8.4023E-4	3.89578E-4
hardware	3	1	8.057E-5	6.8749E-5
inbetween	0	1	1.151E-5	6.8749E-5
asia	1	0	3.453E-5	2.2916E-5
beach	1	0	3.453E-5	2.2916E-5
particularly	1	3	3.453E-5	1.60414E-4
amber	5	1	1.2661E-4	6.8749E-5
slipper	0	1	1.151E-5	6.8749E-5
huuuuuuuuuuuuuuuuuuuummmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmm	0	1	1.151E-5	6.8749E-5
shift	4	0	1.0359E-4	2.2916E-5
thrill	6	0	1.4963E-4	2.2916E-5
bump	1	0	3.453E-5	2.2916E-5
alive	1	0	3.453E-5	2.2916E-5
mixed	0	2	1.151E-5	1.14582E-4
careful	4	0	1.0359E-4	2.2916E-5
respond	1	0	3.453E-5	2.2916E-5
pathetic	0	1	1.151E-5	6.8749E-5
fix	5	9	1.2661E-4	4.3541E-4
item	27	31	6.3305E-4	0.001443729
pacific	2	3	5.755E-5	1.60414E-4
quality	30	36	7.0211E-4	0.001672892
stataic	0	1	1.151E-5	6.8749E-5
catch	5	0	1.2661E-4	2.2916E-5
rank	1	0	3.453E-5	2.2916E-5
goal	2	0	5.755E-5	2.2916E-5
gyp	1	0	3.453E-5	2.2916E-5
remind	2	0	5.755E-5	2.2916E-5
notch	0	4	1.151E-5	2.06247E-4
watt	0	2	1.151E-5	1.14582E-4
smoke	1	0	3.453E-5	2.2916E-5
child	12	2	2.8775E-4	1.14582E-4
frustration	1	0	3.453E-5	2.2916E-5
blaahhh	0	1	1.151E-5	6.8749E-5
heavier	1	0	3.453E-5	2.2916E-5
random	2	2	5.755E-5	1.14582E-4
covet	0	1	1.151E-5	6.8749E-5
peek	1	0	3.453E-5	2.2916E-5
crackly	0	1	1.151E-5	6.8749E-5
pull	5	4	1.2661E-4	2.06247E-4
hus	1	1	3.453E-5	6.8749E-5
althought	1	0	3.453E-5	2.2916E-5
lasik	1	0	3.453E-5	2.2916E-5
stage	2	0	5.755E-5	2.2916E-5
barely	5	12	1.2661E-4	5.72908E-4
exception	2	0	5.755E-5	2.2916E-5
unnecessary	4	0	1.0359E-4	2.2916E-5
larger	11	1	2.6473E-4	6.8749E-5
field	2	0	5.755E-5	2.2916E-5
equal	1	0	3.453E-5	2.2916E-5
wakefulness	1	0	3.453E-5	2.2916E-5
fashion	7	1	1.7265E-4	6.8749E-5
organize	1	0	3.453E-5	2.2916E-5
likely	3	4	8.057E-5	2.06247E-4
huge	16	4	3.7983E-4	2.06247E-4
let	17	11	4.0285E-4	5.27076E-4
correction	0	1	1.151E-5	6.8749E-5
midnight	1	1	3.453E-5	6.8749E-5
meanwhile	0	1	1.151E-5	6.8749E-5
client	1	0	3.453E-5	2.2916E-5
cons	1	0	3.453E-5	2.2916E-5
bedridden	1	0	3.453E-5	2.2916E-5
ahard	1	0	3.453E-5	2.2916E-5
loose	1	2	3.453E-5	1.14582E-4
irritating	3	2	8.057E-5	1.14582E-4
fainter	0	1	1.151E-5	6.8749E-5
suprise	1	0	3.453E-5	2.2916E-5
library	0	3	1.151E-5	1.60414E-4
reliably	1	2	3.453E-5	1.14582E-4
conceal	1	0	3.453E-5	2.2916E-5
invite	1	0	3.453E-5	2.2916E-5
fool	1	0	3.453E-5	2.2916E-5
ususaly	1	0	3.453E-5	2.2916E-5
test	5	8	1.2661E-4	3.89578E-4
hence	1	0	3.453E-5	2.2916E-5
jail	1	0	3.453E-5	2.2916E-5
neatly	1	0	3.453E-5	2.2916E-5
nusery	0	1	1.151E-5	6.8749E-5
tolerable	1	1	3.453E-5	6.8749E-5
adjustment	6	2	1.4963E-4	1.14582E-4
puck	1	0	3.453E-5	2.2916E-5
intelligently	1	0	3.453E-5	2.2916E-5
necessary	6	0	1.4963E-4	2.2916E-5
spouse	1	0	3.453E-5	2.2916E-5
membership	0	2	1.151E-5	1.14582E-4
stuffer	1	0	3.453E-5	2.2916E-5
produce	3	2	8.057E-5	1.14582E-4
slightest	1	2	3.453E-5	1.14582E-4
closet	0	4	1.151E-5	2.06247E-4
mountain	0	1	1.151E-5	6.8749E-5
deactivate	1	0	3.453E-5	2.2916E-5
fuzzy	2	0	5.755E-5	2.2916E-5
dop	1	0	3.453E-5	2.2916E-5
kids	1	0	3.453E-5	2.2916E-5
oversleep	6	1	1.4963E-4	6.8749E-5
happy	37	6	8.6325E-4	2.97912E-4
alarms	2	0	5.755E-5	2.2916E-5
subsequent	1	1	3.453E-5	6.8749E-5
genius	1	0	3.453E-5	2.2916E-5
visual	3	1	8.057E-5	6.8749E-5
jukebox	0	1	1.151E-5	6.8749E-5
heartbeat	2	0	5.755E-5	2.2916E-5
cealing	1	0	3.453E-5	2.2916E-5
grow	2	0	5.755E-5	2.2916E-5
mercy	1	0	3.453E-5	2.2916E-5
waterfall	2	0	5.755E-5	2.2916E-5
wannabe	1	0	3.453E-5	2.2916E-5
favorite	14	0	3.3379E-4	2.2916E-5
occasion	4	2	1.0359E-4	1.14582E-4
intermittently	0	1	1.151E-5	6.8749E-5
vol	2	0	5.755E-5	2.2916E-5
lightyear	1	0	3.453E-5	2.2916E-5
which	145	43	0.003349409	0.001993721
such	15	13	3.5681E-4	6.18741E-4
handling	0	1	1.151E-5	6.8749E-5
infusion	0	1	1.151E-5	6.8749E-5
husband	29	5	6.7909E-4	2.5208E-4
immediate	0	1	1.151E-5	6.8749E-5
seriously	3	4	8.057E-5	2.06247E-4
seconds	27	13	6.3305E-4	6.18741E-4
disorder	1	0	3.453E-5	2.2916E-5
doesnot	1	0	3.453E-5	2.2916E-5
que	1	0	3.453E-5	2.2916E-5
production	2	0	5.755E-5	2.2916E-5
grandmother	4	0	1.0359E-4	2.2916E-5
oldest	2	0	5.755E-5	2.2916E-5
imagine	6	3	1.4963E-4	1.60414E-4
cat	5	1	1.2661E-4	6.8749E-5
quietly	1	1	3.453E-5	6.8749E-5
trail	2	0	5.755E-5	2.2916E-5
each	27	8	6.3305E-4	3.89578E-4
addition	6	9	1.4963E-4	4.3541E-4
secondly	0	1	1.151E-5	6.8749E-5
lastly	0	1	1.151E-5	6.8749E-5
anticipate	0	1	1.151E-5	6.8749E-5
abruptly	0	2	1.151E-5	1.14582E-4
per	3	8	8.057E-5	3.89578E-4
ray	1	0	3.453E-5	2.2916E-5
into	18	12	4.2587E-4	5.72908E-4
sign	4	0	1.0359E-4	2.2916E-5
appeal	0	1	1.151E-5	6.8749E-5
want	111	54	0.002566729	0.00249788
usual	2	1	5.755E-5	6.8749E-5
advise	2	3	5.755E-5	1.60414E-4
bend	1	1	3.453E-5	6.8749E-5
restless	0	1	1.151E-5	6.8749E-5
domineering	1	0	3.453E-5	2.2916E-5
worse	0	7	1.151E-5	3.43745E-4
suppress	0	1	1.151E-5	6.8749E-5
toward	1	1	3.453E-5	6.8749E-5
sophisticated	1	0	3.453E-5	2.2916E-5
conk	1	0	3.453E-5	2.2916E-5
more	117	50	0.002704849	0.00231455
member	2	0	5.755E-5	2.2916E-5
lot	34	15	7.9419E-4	7.10406E-4
multifunction	1	0	3.453E-5	2.2916E-5
